"Subject","Session","Block","Trial","prime","target","RT","rel","category"
146,1,2,491,"SPECIFIC","gin",819,"un","D"
146,1,2,509,"SINKER","trick",1144,"un","C"
146,1,2,530,"FIRST","saw",581,"un","C"
146,1,2,553,"BASKET","weave",408,"rel","C"
146,1,2,587,"SINCE","then",389,"rel","C"
146,1,2,590,"REACTION","peach",531,"un","D"
146,1,2,598,"BOXING","gloves",449,"rel","C"
146,1,2,605,"RESTRICTION","lot",738,"un","C"
146,1,2,678,"VALOR","penny",487,"un","C"
146,1,2,689,"NAG","oven",487,"un","C"
146,1,2,742,"HULL","heart",578,"un","D"
146,1,2,758,"ILLEGAL","sun",466,"un","D"
146,1,2,769,"GOVERNOR","state",426,"rel","D"
146,1,2,775,"SLIDE","drain",489,"un","C"
146,1,2,826,"FILE","cabinet",434,"rel","C"
146,1,2,828,"CRESCENT","moon",490,"rel","C"
146,2,2,471,"FOX","hound",520,"rel","C"
146,2,2,577,"CLAIM","insurance",501,"rel","D"
146,2,2,682,"BRITTLE","peanut",659,"rel","D"
146,2,2,688,"ESTEEM","self",532,"rel","D"
146,2,2,716,"IMITATE","train",507,"un","D"
146,2,2,729,"HISPANIC","butter",587,"un","C"
146,2,2,732,"STOCK","market",455,"rel","C"
146,2,2,756,"TEMPER","tantrum",522,"rel","C"
147,1,2,26,"MYSTERY","novel",729,"rel","C"
147,1,2,37,"LIVER","onion",923,"rel","C"
147,1,2,44,"CHIP","meat",500,"un","C"
147,1,2,64,"LEFT","washer",1319,"un","D"
147,1,2,75,"PRISONER","jail",772,"rel","D"
147,1,2,94,"BLADE","iron",1210,"un","D"
147,1,2,98,"BOWLING","ball",1146,"rel","C"
147,1,2,147,"SYSTEM","computer",601,"rel","D"
147,1,2,207,"CONDITIONER","football",487,"un","C"
147,1,2,211,"SALTINE","cracker",967,"rel","C"
147,1,2,221,"OFFICE","rocket",977,"un","C"
147,1,2,224,"PEPPERONI","pizza",582,"rel","C"
147,1,2,245,"WEEKEND","front",596,"un","D"
147,1,2,251,"PERCENT","hundred",586,"rel","D"
147,1,2,290,"BEING","human",588,"rel","D"
147,1,2,304,"CUB","hospital",632,"un","C"
147,1,2,325,"BECAUSE","sugar",1160,"un","D"
147,1,2,326,"RUG","spoiled",744,"un","D"
147,1,2,354,"VIOLET","toothpaste",694,"un","C"
147,1,2,383,"SPRING","newton",1002,"un","C"
147,2,2,12,"FASTEN","seatbelt",891,"rel","C"
147,2,2,20,"CHINA","dish",635,"rel","C"
147,2,2,37,"RACKET","tennis",739,"rel","D"
147,2,2,123,"MANY","concrete",563,"un","D"
147,2,2,256,"SUITE","desk",1034,"un","C"
147,2,2,340,"SOOTHE","flag",493,"un","C"
147,2,2,343,"PRIMATE","bear",532,"un","D"
147,2,2,349,"LINT","chest",676,"un","C"
148,1,2,416,"FLAT","tire",592,"rel","C"
148,1,2,441,"GREEK","fraternity",469,"rel","C"
148,1,2,460,"SISTER","hula",681,"un","D"
148,1,2,550,"CLAM","flakes",583,"un","C"
148,1,2,595,"LAY","down",460,"rel","C"
148,1,2,626,"STAIN","artist",524,"un","C"
148,1,2,630,"POLE","vault",452,"rel","C"
148,1,2,686,"CASTLE","sand",562,"rel","D"
148,1,2,695,"FOSSIL","machine",499,"un","C"
148,1,2,710,"VALVE","hotel",442,"un","D"
148,1,2,736,"EFFECT","cause",483,"rel","D"
148,1,2,795,"SCOTCH","tape",581,"rel","C"
148,2,2,440,"SPIDER","web",451,"rel","C"
148,2,2,443,"JUGGLER","circus",389,"rel","D"
148,2,2,457,"CABIN","family",374,"un","C"
148,2,2,468,"SLAB","brothers",390,"un","C"
148,2,2,519,"DOLL","house",459,"rel","C"
148,2,2,525,"OODLES","noodles",373,"rel","C"
148,2,2,530,"COMMENT","zone",484,"un","C"
148,2,2,536,"DIPLOMA","compact",553,"un","D"
148,2,2,651,"OFF","paper",514,"un","C"
148,2,2,658,"AGAINST","time",377,"un","C"
148,2,2,705,"DEGREE","college",392,"rel","D"
148,2,2,745,"GLORY","days",724,"rel","C"
148,2,2,784,"PLAID","socket",684,"un","C"
148,2,2,814,"LATCH","key",516,"rel","C"
149,1,2,74,"THICK","insurance",665,"un","D"
149,1,2,123,"FRENCH","fries",680,"rel","C"
149,1,2,209,"STAPLER","self",985,"un","D"
149,1,2,246,"HIP","cocaine",535,"un","C"
149,1,2,268,"TRANSPLANT","heart",700,"rel","D"
149,1,2,299,"FLAG","american",644,"rel","D"
149,1,2,302,"CHART","winner",1026,"un","C"
149,1,2,307,"FENCE","picket",838,"rel","D"
149,1,2,318,"FASCISM","god",1220,"un","C"
149,1,2,327,"SHEEP","england",697,"un","C"
149,1,2,381,"COPPER","penny",902,"rel","C"
149,1,2,414,"POCKETBOOK","newspaper",760,"un","D"
149,2,2,19,"CLOG","drain",683,"rel","C"
149,2,2,32,"ADORABLE","tantrum",1509,"un","C"
149,2,2,55,"GLIDE","beef",832,"un","C"
149,2,2,130,"LEDGE","then",691,"un","C"
149,2,2,142,"ATTEND","apple",600,"un","D"
149,2,2,154,"SCHOOL","work",632,"rel","C"
149,2,2,190,"SWISS","cheese",824,"rel","C"
149,2,2,221,"SOCIETY","eight",1017,"un","C"
149,2,2,229,"WAIST","hound",809,"un","C"
149,2,2,280,"COMPUTE","market",628,"un","C"
149,2,2,319,"SAINT","state",935,"un","D"
149,2,2,341,"TONIC","gin",657,"rel","D"
149,2,2,358,"CHAIN","saw",761,"rel","C"
149,2,2,376,"HOPE","indian",965,"un","D"
149,2,2,388,"BASKET","driver",834,"un","C"
149,2,2,397,"STATION","train",2075,"rel","D"
149,2,2,411,"CAR","salad",1203,"un","D"
150,1,2,418,"SHEARS","band",554,"un","C"
150,1,2,425,"USE","abuse",954,"rel","C"
150,1,2,458,"PICTURE","driving",552,"un","C"
150,1,2,505,"CHARCOAL","grill",1026,"rel","C"
150,1,2,542,"DEVELOPMENT","cabinet",567,"un","C"
150,1,2,543,"IDOL","billy",532,"rel","D"
150,1,2,548,"MEASUREMENT","weave",710,"un","C"
150,1,2,584,"STAIRS","climb",723,"rel","D"
150,1,2,604,"MAGIC","trick",454,"rel","C"
150,1,2,653,"TWINKLE","star",551,"rel","C"
150,1,2,658,"HORRIBLE","peanut",585,"un","D"
150,1,2,713,"BURST","gum",533,"un","C"
150,1,2,779,"RAYS","sun",422,"rel","D"
150,1,2,780,"RECKLESS","keeper",636,"un","C"
150,1,2,816,"LIBEL","gloves",468,"un","C"
150,1,2,817,"MICROWAVE","oven",651,"rel","C"
150,2,2,418,"PREMISES","moon",583,"un","C"
150,2,2,455,"JUMP","rope",882,"rel","C"
150,2,2,462,"FLIP","flop",682,"rel","C"
150,2,2,552,"DEW","morning",538,"rel","D"
150,2,2,578,"DENIAL","ladder",420,"un","D"
150,2,2,598,"STALE","bread",454,"rel","C"
150,2,2,609,"COMMUNIST","russia",483,"rel","C"
150,2,2,626,"LOBE","ear",823,"rel","D"
150,2,2,672,"PARKING","lot",930,"rel","C"
150,2,2,695,"COBBLER","peach",677,"rel","D"
150,2,2,746,"PEANUT","butter",1011,"rel","C"
150,2,2,753,"GOING","gone",2395,"rel","C"
151,1,2,36,"CON","artist",547,"rel","C"
151,1,2,66,"CANYON","electric",662,"un","D"
151,1,2,67,"KID","tell",708,"un","C"
151,1,2,98,"RIGHTEOUS","brothers",659,"rel","C"
151,1,2,119,"CHAMBER","room",533,"rel","C"
151,1,2,123,"JEWEL","service",552,"un","C"
151,1,2,139,"GEORGE","experiment",953,"un","C"
151,1,2,147,"OFFICE","desk",888,"rel","C"
151,1,2,160,"POST","crayon",1313,"un","C"
151,1,2,191,"TUBE","toothpaste",572,"rel","C"
151,1,2,204,"SHALLOW","sauce",955,"un","C"
151,1,2,226,"MOONLIGHT","crops",935,"un","C"
151,1,2,251,"GRAPE","vine",939,"rel","C"
151,1,2,257,"DRUM","span",643,"un","C"
151,1,2,264,"SCARE","jail",552,"un","D"
151,1,2,267,"RAW","meat",556,"rel","C"
151,1,2,272,"DOLL","police",758,"un","D"
151,1,2,284,"DISC","compact",865,"rel","D"
151,1,2,288,"REMOVE","court",710,"un","D"
151,1,2,295,"CAP","dish",1411,"un","C"
151,1,2,331,"SIDE","front",565,"rel","D"
151,2,2,15,"MANNERS","cleaner",742,"un","C"
151,2,2,41,"HOOP","hula",1009,"rel","D"
151,2,2,91,"ENTERTAINMENT","office",594,"un","C"
151,2,2,106,"MENTAL","crackle",775,"un","C"
151,2,2,133,"FOAM","energy",596,"un","C"
151,2,2,143,"INQUIRE","vault",600,"un","C"
151,2,2,162,"BORING","cause",534,"un","D"
151,2,2,167,"AMERICAN","flag",466,"rel","C"
151,2,2,182,"LOSS","boots",513,"un","C"
151,2,2,197,"DATE","time",433,"rel","C"
151,2,2,227,"FUGITIVE","fist",514,"un","D"
151,2,2,249,"LAY","television",630,"un","C"
151,2,2,265,"ORE","iron",593,"rel","D"
151,2,2,346,"TWILIGHT","zone",504,"rel","C"
151,2,2,355,"WAIT","long",662,"un","D"
151,2,2,390,"TREASURE","chest",558,"rel","C"
151,2,2,401,"SPAGHETTI","hint",920,"un","C"
152,1,2,476,"FROSTED","flakes",746,"rel","C"
152,1,2,477,"SUITE","hotel",534,"rel","D"
152,1,2,519,"COUGH","now",728,"un","C"
152,1,2,558,"SLAB","concrete",739,"rel","D"
152,1,2,623,"SPOT","stick",617,"un","C"
152,1,2,639,"TEMPLE","rotten",726,"un","C"
152,1,2,665,"TRAUMA","home",875,"un","C"
152,1,2,670,"DRUNK","stamp",629,"un","C"
152,1,2,678,"LATCH","motorcycle",906,"un","D"
152,1,2,684,"BRAT","spoiled",726,"rel","D"
152,1,2,721,"CARPET","mountains",716,"un","C"
152,1,2,724,"EVERYDAY","bean",763,"un","C"
152,1,2,744,"LAUNCH","rocket",449,"rel","C"
152,1,2,769,"HELMET","shopping",1013,"un","D"
152,1,2,776,"COPIER","machine",1260,"rel","C"
152,1,2,786,"ARENA","football",682,"rel","C"
152,1,2,790,"CANE","sugar",633,"rel","D"
152,1,2,798,"CUSTARD","race",530,"un","C"
152,1,2,808,"BOWLING","flowers",930,"un","C"
152,1,2,829,"EYEBALL","socket",918,"rel","C"
152,2,2,420,"HAVE","grand",498,"un","D"
152,2,2,448,"GENERAL","hospital",395,"rel","C"
152,2,2,457,"CUB","bear",465,"rel","D"
152,2,2,474,"SWING","hundred",636,"un","D"
152,2,2,501,"NEWS","paper",503,"rel","C"
152,2,2,514,"TANGY","strict",727,"un","D"
152,2,2,560,"FIG","newton",965,"rel","C"
152,2,2,573,"SICK","student",474,"un","C"
152,2,2,585,"FRIENDS","family",550,"rel","C"
152,2,2,587,"CORAL","washington",489,"un","C"
152,2,2,604,"ISSUE","cell",411,"un","C"
152,2,2,674,"QUEST","couch",626,"un","D"
152,2,2,685,"MACHINE","washer",532,"rel","D"
152,2,2,731,"STREET","health",604,"un","C"
152,2,2,736,"AGENCY","bracelet",504,"un","C"
152,2,2,778,"KEY","web",507,"un","C"
152,2,2,786,"GREEK","can",388,"un","D"
152,2,2,787,"LAPEL","seek",417,"un","C"
152,2,2,803,"DISAGREEMENT","bit",545,"un","C"
153,1,2,14,"SCREW","driver",523,"rel","C"
153,1,2,81,"COLUMN","newspaper",552,"rel","D"
153,1,2,99,"DEMI","god",716,"rel","C"
153,1,2,112,"PADDY","wagon",551,"rel","C"
153,1,2,124,"RUBBER","band",560,"rel","C"
153,1,2,128,"GROUNDS","keeper",696,"rel","C"
153,1,2,168,"ROAST","beef",443,"rel","C"
153,1,2,197,"CHARCOAL","star",433,"un","C"
153,1,2,210,"CHAIRPERSON","fries",585,"un","C"
153,1,2,272,"MISTER","bread",507,"un","C"
153,1,2,353,"TENDENCY","grill",402,"un","C"
153,1,2,363,"RECKLESS","driving",474,"rel","C"
153,1,2,380,"FIGURE","eight",631,"rel","C"
153,2,2,5,"RESTRICTION","lot",506,"un","C"
153,2,2,60,"HULL","heart",614,"un","D"
153,2,2,94,"SINCE","then",715,"rel","C"
153,2,2,128,"ILLEGAL","sun",532,"un","D"
153,2,2,150,"FILE","cabinet",517,"rel","C"
153,2,2,155,"TARDY","ear",571,"un","D"
153,2,2,195,"BASKET","weave",738,"rel","C"
153,2,2,203,"FIRST","saw",506,"un","C"
153,2,2,214,"SLIDE","drain",567,"un","C"
153,2,2,223,"CRESCENT","moon",770,"rel","C"
153,2,2,287,"VALOR","penny",564,"un","C"
153,2,2,297,"GOVERNOR","state",1286,"rel","D"
153,2,2,348,"REACTION","peach",593,"un","D"
153,2,2,355,"SINKER","trick",451,"un","C"
153,2,2,357,"BOXING","gloves",618,"rel","C"
153,2,2,381,"NAG","oven",564,"un","C"
153,2,2,383,"DISGUSTING","abuse",852,"un","C"
154,1,2,445,"HISPANIC","butter",796,"un","C"
154,1,2,531,"TEMPER","tantrum",1080,"rel","C"
154,1,2,554,"ESTEEM","self",1196,"rel","D"
154,1,2,653,"CLAIM","insurance",2475,"rel","D"
154,1,2,669,"BRITTLE","peanut",903,"rel","D"
154,1,2,700,"FOX","hound",1734,"rel","C"
154,1,2,758,"IMITATE","train",1781,"un","D"
154,1,2,822,"STOCK","market",760,"rel","C"
154,2,2,429,"DRESSING","salad",1027,"rel","D"
154,2,2,430,"HOST","morning",837,"un","D"
154,2,2,460,"SWOON","billy",1234,"un","D"
154,2,2,485,"FLOWERS","rope",1569,"un","C"
154,2,2,490,"ART","cheese",756,"un","C"
154,2,2,539,"CONTEST","winner",1256,"rel","C"
154,2,2,545,"ASTRONAUT","climb",1399,"un","D"
154,2,2,554,"RUNG","ladder",1396,"rel","D"
154,2,2,571,"CRACK","cocaine",1354,"rel","C"
154,2,2,573,"BACKGROUND","russia",745,"un","C"
154,2,2,586,"CONFERENCE","picket",1065,"un","D"
154,2,2,608,"BUBBLE","gum",919,"rel","C"
154,2,2,725,"TRIBE","indian",1572,"rel","D"
154,2,2,746,"ELECTRON","work",1297,"un","C"
154,2,2,787,"ORGANIZE","flop",1139,"un","C"
154,2,2,798,"COBBLER","american",739,"un","D"
154,2,2,806,"PIE","apple",611,"rel","D"
154,2,2,826,"LONDON","england",583,"rel","C"
155,1,2,5,"PRIMATE","bear",504,"un","D"
155,1,2,53,"MANY","concrete",731,"un","D"
155,1,2,58,"SUITE","desk",536,"un","C"
155,1,2,85,"SLOPE","ski",663,"rel","D"
155,1,2,86,"CHINA","dish",502,"rel","C"
155,1,2,104,"LINT","chest",518,"un","C"
155,1,2,137,"RACKET","tennis",455,"rel","D"
155,1,2,166,"HIDE","seek",459,"rel","C"
155,1,2,346,"FASTEN","seatbelt",490,"rel","C"
155,1,2,358,"SOOTHE","flag",553,"un","C"
155,2,2,14,"STAIN","artist",550,"un","C"
155,2,2,35,"CASTLE","sand",754,"rel","D"
155,2,2,61,"EFFECT","cause",579,"rel","D"
155,2,2,101,"SCOTCH","tape",593,"rel","C"
155,2,2,130,"FLAT","tire",584,"rel","C"
155,2,2,152,"LAY","down",543,"rel","C"
155,2,2,205,"GREEK","fraternity",602,"rel","C"
155,2,2,211,"SISTER","hula",773,"un","D"
155,2,2,218,"CLAM","flakes",649,"un","C"
155,2,2,284,"FOSSIL","machine",616,"un","C"
155,2,2,352,"BEAVER","dam",633,"rel","C"
155,2,2,373,"VALVE","hotel",552,"un","D"
155,2,2,400,"POLE","vault",614,"rel","C"
156,1,2,435,"CABIN","family",583,"un","C"
156,1,2,488,"AGAINST","time",555,"un","C"
156,1,2,494,"OODLES","noodles",601,"rel","C"
156,1,2,516,"DIPLOMA","compact",1032,"un","D"
156,1,2,568,"OFF","paper",827,"un","C"
156,1,2,594,"GLORY","days",647,"rel","C"
156,1,2,659,"COMMENT","zone",628,"un","C"
156,1,2,713,"PLAID","socket",709,"un","C"
156,1,2,728,"SLAB","brothers",569,"un","C"
156,1,2,730,"LATCH","key",603,"rel","C"
156,1,2,737,"DOLL","house",763,"rel","C"
156,1,2,747,"DEGREE","college",627,"rel","D"
156,1,2,758,"JUGGLER","circus",596,"rel","D"
156,1,2,811,"SPIDER","web",812,"rel","C"
156,1,2,819,"HIVE","bee",731,"rel","D"
156,2,2,423,"RUG","spoiled",470,"un","D"
156,2,2,468,"VIOLET","toothpaste",581,"un","C"
156,2,2,485,"MYSTERY","novel",577,"rel","C"
156,2,2,505,"OFFICE","rocket",481,"un","C"
156,2,2,512,"BECAUSE","sugar",563,"un","D"
156,2,2,527,"BOWLING","ball",489,"rel","C"
156,2,2,541,"BEING","human",480,"rel","D"
156,2,2,545,"SYSTEM","computer",470,"rel","D"
156,2,2,549,"PEPPERONI","pizza",514,"rel","C"
156,2,2,558,"CONDITIONER","football",630,"un","C"
156,2,2,621,"PERCENT","hundred",588,"rel","D"
156,2,2,653,"CUB","hospital",474,"un","C"
156,2,2,725,"LEFT","washer",906,"un","D"
156,2,2,736,"SALTINE","cracker",522,"rel","C"
156,2,2,737,"BLADE","iron",581,"un","D"
156,2,2,745,"CHIP","meat",967,"un","C"
156,2,2,776,"PRISONER","jail",427,"rel","D"
156,2,2,784,"USA","room",679,"un","C"
156,2,2,807,"LIVER","onion",584,"rel","C"
157,1,2,32,"PEANUT","butter",422,"rel","C"
157,1,2,50,"LOBE","ear",690,"rel","D"
157,1,2,71,"SHORTCAKE","wagon",700,"un","C"
157,1,2,110,"COMMUNIST","russia",568,"rel","C"
157,1,2,124,"PREMISES","moon",786,"un","C"
157,1,2,239,"STALE","bread",625,"rel","C"
157,1,2,343,"JUMP","rope",455,"rel","C"
157,1,2,344,"COBBLER","peach",594,"rel","D"
157,1,2,365,"DENIAL","ladder",629,"un","D"
157,1,2,410,"FLIP","flop",614,"rel","C"
157,2,2,4,"HIP","cocaine",650,"un","C"
157,2,2,24,"FLAG","american",601,"rel","D"
157,2,2,29,"COPPER","penny",470,"rel","C"
157,2,2,32,"THICK","insurance",687,"un","D"
157,2,2,108,"CHART","winner",453,"un","C"
157,2,2,110,"FENCE","picket",768,"rel","D"
157,2,2,121,"TRANSPLANT","heart",565,"rel","D"
157,2,2,255,"FASCISM","god",557,"un","C"
157,2,2,273,"STAPLER","self",793,"un","D"
157,2,2,285,"FRENCH","fries",590,"rel","C"
157,2,2,359,"POCKETBOOK","newspaper",658,"un","D"
157,2,2,414,"SHEEP","england",477,"un","C"
158,1,2,471,"BASKET","driver",714,"un","C"
158,1,2,484,"WAIST","hound",875,"un","C"
158,1,2,518,"GLIDE","beef",585,"un","C"
158,1,2,587,"SCHOOL","work",539,"rel","C"
158,1,2,644,"ADORABLE","tantrum",1027,"un","C"
158,1,2,647,"CAR","salad",571,"un","D"
158,1,2,648,"LEDGE","then",551,"un","C"
158,1,2,703,"COMPUTE","market",738,"un","C"
158,1,2,709,"SAINT","state",792,"un","D"
158,1,2,734,"TONIC","gin",722,"rel","D"
158,1,2,741,"CLOG","drain",648,"rel","C"
158,1,2,749,"ATTEND","apple",660,"un","D"
158,1,2,771,"CHAIN","saw",650,"rel","C"
158,1,2,781,"HOPE","indian",728,"un","D"
158,1,2,789,"SOCIETY","eight",580,"un","C"
158,1,2,797,"SWISS","cheese",586,"rel","C"
158,1,2,830,"STATION","train",564,"rel","D"
158,2,2,438,"USE","abuse",680,"rel","C"
158,2,2,457,"HORRIBLE","peanut",760,"un","D"
158,2,2,460,"LIBEL","gloves",677,"un","C"
158,2,2,490,"RECKLESS","keeper",824,"un","C"
158,2,2,492,"MICROWAVE","oven",678,"rel","C"
158,2,2,561,"MAGIC","trick",610,"rel","C"
158,2,2,628,"PICTURE","driving",660,"un","C"
158,2,2,633,"CHARCOAL","grill",648,"rel","C"
158,2,2,634,"DEVELOPMENT","cabinet",674,"un","C"
158,2,2,678,"TWINKLE","star",860,"rel","C"
158,2,2,712,"MEASUREMENT","weave",793,"un","C"
158,2,2,756,"STAIRS","climb",931,"rel","D"
158,2,2,764,"RAYS","sun",721,"rel","D"
158,2,2,801,"BURST","gum",499,"un","C"
158,2,2,810,"SHEARS","band",675,"un","C"
159,1,2,5,"ENTERTAINMENT","office",934,"un","C"
159,1,2,10,"TWILIGHT","zone",1004,"rel","C"
159,1,2,54,"LOSS","boots",1096,"un","C"
159,1,2,61,"SMOKY","reef",1733,"un","C"
159,1,2,67,"LAY","television",1193,"un","C"
159,1,2,83,"DATE","time",1173,"rel","C"
159,1,2,88,"WAIT","long",627,"un","D"
159,1,2,96,"MENTAL","crackle",808,"un","C"
159,1,2,111,"AMERICAN","flag",665,"rel","C"
159,1,2,145,"MANNERS","cleaner",666,"un","C"
159,1,2,182,"BORING","cause",932,"un","D"
159,1,2,208,"TREASURE","chest",1043,"rel","C"
159,1,2,248,"SPAGHETTI","hint",700,"un","C"
159,1,2,257,"HOOP","hula",802,"rel","D"
159,1,2,349,"INQUIRE","vault",1209,"un","C"
159,1,2,378,"FOAM","energy",997,"un","C"
159,1,2,381,"ORE","iron",741,"rel","D"
159,1,2,401,"FUGITIVE","fist",722,"un","D"
159,2,2,27,"ADVANCE","garbage",576,"un","D"
159,2,2,101,"FROSTED","flakes",705,"rel","C"
159,2,2,105,"SUITE","hotel",565,"rel","D"
159,2,2,106,"EYEBALL","socket",609,"rel","C"
159,2,2,129,"COUGH","now",517,"un","C"
159,2,2,164,"VARIETY","empire",514,"un","C"
159,2,2,166,"LATCH","motorcycle",604,"un","D"
159,2,2,174,"DRUNK","stamp",522,"un","C"
159,2,2,182,"SLAB","concrete",2296,"rel","D"
159,2,2,228,"BRAT","spoiled",726,"rel","D"
159,2,2,296,"EVERYDAY","bean",598,"un","C"
159,2,2,301,"TRAUMA","home",609,"un","C"
159,2,2,314,"BOWLING","flowers",540,"un","C"
159,2,2,342,"HELMET","shopping",659,"un","D"
159,2,2,343,"CARPET","mountains",546,"un","C"
159,2,2,344,"CANE","sugar",822,"rel","D"
159,2,2,348,"SPOT","stick",892,"un","C"
159,2,2,368,"TEMPLE","rotten",650,"un","C"
159,2,2,380,"ARENA","football",611,"rel","C"
159,2,2,403,"LAUNCH","rocket",518,"rel","C"
159,2,2,405,"COPIER","machine",564,"rel","C"
160,1,2,459,"TANGY","strict",487,"un","D"
160,1,2,460,"GENERAL","hospital",422,"rel","C"
160,1,2,505,"GREEK","can",533,"un","D"
160,1,2,507,"LAPEL","seek",488,"un","C"
160,1,2,527,"CORAL","washington",577,"un","C"
160,1,2,548,"FRIENDS","family",516,"rel","C"
160,1,2,549,"AGENCY","bracelet",619,"un","C"
160,1,2,571,"KEY","web",412,"un","C"
160,1,2,572,"CUB","bear",305,"rel","D"
160,1,2,598,"ISSUE","cell",632,"un","C"
160,1,2,611,"DOZEN","juvenile",576,"un","D"
160,1,2,634,"NEWS","paper",436,"rel","C"
160,1,2,653,"STREET","health",475,"un","C"
160,1,2,659,"SICK","student",599,"un","C"
160,1,2,712,"HAVE","grand",459,"un","D"
160,1,2,716,"SHOW","clipper",630,"un","C"
160,2,2,438,"RAW","meat",758,"rel","C"
160,2,2,441,"CANYON","electric",615,"un","D"
160,2,2,454,"TUBE","toothpaste",788,"rel","C"
160,2,2,491,"POST","crayon",693,"un","C"
160,2,2,522,"CON","artist",519,"rel","C"
160,2,2,542,"REMOVE","court",692,"un","D"
160,2,2,545,"SIDE","front",534,"rel","D"
160,2,2,553,"GEORGE","experiment",498,"un","C"
160,2,2,582,"KID","tell",471,"un","C"
160,2,2,661,"DRUM","span",780,"un","C"
160,2,2,703,"DOLL","police",646,"un","D"
160,2,2,706,"SCARE","jail",529,"un","D"
160,2,2,711,"SHALLOW","sauce",571,"un","C"
160,2,2,719,"MOONLIGHT","crops",594,"un","C"
160,2,2,742,"OFFICE","desk",682,"rel","C"
160,2,2,760,"RIGHTEOUS","brothers",586,"rel","C"
160,2,2,786,"CHAMBER","room",629,"rel","C"
160,2,2,802,"GRAPE","vine",601,"rel","C"
160,2,2,816,"CAP","dish",505,"un","C"
160,2,2,820,"JEWEL","service",515,"un","C"
160,2,2,826,"DISC","compact",531,"rel","D"
161,1,2,8,"PICTURE","frame",489,"rel","C"
161,1,2,13,"OBSTACLE","course",536,"rel","C"
161,1,2,41,"BEAN","green",449,"rel","D"
161,1,2,88,"CURIOUS","george",487,"rel","C"
161,1,2,108,"INDIRECT","doctor",547,"un","C"
161,1,2,120,"INSTINCT","basic",537,"rel","D"
161,1,2,180,"PLENTY","thousand",571,"un","C"
161,1,2,203,"REEF","coral",535,"rel","D"
161,1,2,212,"DRIP","drop",435,"rel","C"
161,1,2,223,"COMPACT","disc",507,"rel","C"
161,1,2,227,"CONNECT","dots",406,"rel","C"
161,1,2,259,"SALIVA","hoop",647,"un","C"
161,1,2,263,"SNEAK","preview",472,"rel","C"
161,1,2,268,"TYPIST","france",587,"un","C"
161,1,2,317,"FEMALE","perfect",504,"un","C"
161,1,2,391,"SHAKE","rattle",617,"rel","C"
161,1,2,415,"OZONE","layer",532,"rel","C"
161,2,2,10,"MAKE","do",496,"rel","C"
161,2,2,11,"ENDING","three",499,"un","C"
161,2,2,46,"HIP","bone",596,"rel","C"
161,2,2,54,"NIECE","hunter",620,"un","C"
161,2,2,73,"MAGIC","coke",538,"un","C"
161,2,2,86,"PHONE","call",493,"rel","C"
161,2,2,87,"INERTIA","telephone",460,"un","D"
161,2,2,100,"LEAN","chip",519,"un","D"
161,2,2,115,"UNITED","states",564,"rel","C"
161,2,2,117,"THERE","chocolate",498,"un","D"
161,2,2,127,"CHIPMUNK","cards",682,"un","C"
161,2,2,148,"MEDICAL","clown",553,"un","C"
161,2,2,157,"CHECKING","account",579,"rel","C"
161,2,2,162,"HERO","toe",506,"un","C"
161,2,2,171,"HOLE","ground",523,"rel","C"
161,2,2,216,"CHICKEN","soup",824,"rel","C"
161,2,2,252,"SHORTCAKE","strawberry",521,"rel","D"
161,2,2,258,"STRIP","naked",1426,"rel","C"
161,2,2,260,"HINDSIGHT","sting",891,"un","C"
161,2,2,262,"DESTINY","polish",1317,"un","C"
161,2,2,272,"ACCELERATE","drugs",556,"un","C"
161,2,2,279,"FACTS","have",498,"un","C"
161,2,2,288,"GIGGLE","clean",668,"un","D"
161,2,2,334,"HARDY","boys",486,"rel","C"
161,2,2,338,"METRIC","system",789,"rel","C"
161,2,2,372,"ARTS","crafts",875,"rel","C"
161,2,2,388,"FLAKE","corn",703,"rel","D"
162,1,2,424,"OWN","yard",529,"un","C"
162,1,2,434,"PARK","tax",852,"un","C"
162,1,2,468,"RAYS","fortune",421,"un","C"
162,1,2,470,"WICKER","basket",521,"rel","C"
162,1,2,570,"GROCERY","store",466,"rel","C"
162,1,2,586,"COOLER","wine",433,"rel","D"
162,1,2,594,"GUITAR","string",488,"rel","C"
162,1,2,613,"BULLETIN","board",619,"rel","C"
162,1,2,641,"TICKET","concert",698,"rel","D"
162,1,2,775,"SLING","shot",577,"rel","C"
162,1,2,807,"DEVIL","club",516,"un","D"
162,1,2,809,"DEER","slave",583,"un","D"
162,1,2,815,"HUNDRED","puzzle",454,"un","D"
162,1,2,817,"CRISP","zoo",523,"un","D"
162,2,2,457,"FURTHER","away",467,"rel","C"
162,2,2,474,"YOLK","egg",437,"rel","D"
162,2,2,480,"SUB","sandwich",498,"rel","C"
162,2,2,485,"HANDLE","care",533,"rel","C"
162,2,2,489,"INTERRUPT","up",548,"un","C"
162,2,2,529,"CORPSE","not",558,"un","C"
162,2,2,562,"STEER","red",419,"un","D"
162,2,2,590,"EXIT","reaction",664,"un","C"
162,2,2,608,"PRESTIGE","check",419,"un","D"
162,2,2,623,"BURST","bubble",456,"rel","C"
162,2,2,674,"HELIUM","balloon",428,"rel","C"
162,2,2,720,"CREDIT","card",515,"rel","C"
162,2,2,745,"SPRAIN","ankle",554,"rel","C"
162,2,2,774,"MELLOW","yellow",714,"rel","C"
162,2,2,806,"UNIFORM","nurse",370,"rel","D"
